id;LOCphy_C;MVG_C;Volume_C;MI_C;qwen2_5_coder_32b_SLOC_R;qwen2_5_coder_32b_Cyclomatic_R;qwen2_5_coder_32b_Volume_R;qwen2_5_coder_32b_MI_R;qwen2_5_coder_32b_total_unsafe_block_R;qwen2_5_coder_32b_avg_unsafe_stmt_R;qwen2_5_coder_32b_total_uniq_type_R
mtools-4.0.43:config_prep:check_number_parse_errno;11.0;4.0;353.042;100.728;20.0;4.0;483.3089699187822;89.40972524868586;1;8.0;3
nettle-3.9.1:chacha-poly1305_prep:nettle_chacha_poly1305_encrypt;12.0;4.0;631.563;96.2939;10.0;3.0;488.39643276003255;100.81425881444703;0;0.0;4
tmux:server-fn_prep:server_redraw_session;9.0;3.0;341.322;104.384;9.0;3.0;211.77447664948076;106.8662478680556;0;0.0;1
libxml2:relaxng_prep:xmlRelaxNGValidateDoc;13.0;4.0;408.92;97.2575;14.0;4.0;286.7268228066066;97.90291564729779;1;6.0;2
nettle-3.9.1:umac128_prep:nettle_umac128_set_nonce;10.0;5.0;744.14;98.1645;8.0;1.0;337.59701265360627;106.80941187246617;1;4.0;3
libxml2:libxml2-py_prep:libxml_xmlUCSIsHiragana;13.0;3.0;518.058;96.2574;14.0;3.0;454.9534001269235;95.73225727893995;0;0.0;3
heman:aabb3_prep:kmAABB3ContainsAABB;27.0;5.0;1866.23;77.2927;29.0;5.0;1632.370053972552;76.83130860961285;1;8.0;5
less-633:filename_prep:shell_unquote;32.0;8.0;878.948;77.7657;31.0;8.0;984.8223392534335;77.68860874228795;0;0.0;2
tmux:session_prep:sessions_RB_PREV;1.0;7.0;683.058;135.452;20.0;7.0;504.56092517451975;88.4959564693289;1;11.0;1
nettle-3.9.1:des3_prep:nettle_des3_set_key;10.0;3.0;325.705;102.921;11.0;3.0;326.9769564855337;101.35667014612139;0;0.0;4
gawk-5.2.2:mpfr_prep:do_mpfr_and;25.0;4.0;977.368;82.1329;31.0;3.0;861.6756651448941;79.5332367924346;1;20.0;1
tmux:unvis_prep:strnunvis;39.0;13.0;1110.24;72.1962;51.0;14.0;1391.9376129263674;66.44447423759806;0;0.0;9
json.h:allow_inf_and_nan_prep:json_hexadecimal_digit;12.0;7.0;311.777;99.2746;12.0;7.0;321.1728988800479;99.12021833306207;0;0.0;1
mtools-4.0.43:fat_prep:getfreeMinBytes;14.0;3.0;526.155;94.9762;24.0;5.0;681.2067961455824;84.44142513594778;0;0.0;1
transcoder-set:MINIMUM_TIME_WRITE_CHARACTERS_USING_INSERT_DELETE_COPY_OPERATION_prep:cmpfunc;1.0;1.0;128.0;145.539;3.0;1.0;77.70923408096293;130.33701563969998;1;1.0;2
transcoder-set:DIFFERENCE_MAXIMUM_SUM_MINIMUM_SUM_N_M_ELEMENTSIN_REVIEW_prep:cmpfunc;1.0;1.0;128.0;145.539;3.0;1.0;77.70923408096293;130.33701563969998;1;1.0;2
screen-4.9.0:encoding_prep:ToUtf8_comb;13.0;6.0;438.862;96.4301;11.0;6.0;569.7958382200379;97.77865036651522;1;3.0;2
tulipindicators-0.9.1:tiamalgamation_prep:ti_wad;24.0;9.0;1576.93;79.1567;27.0;7.0;1336.701993365797;78.56804733750664;0;0.0;7
tulipindicators-0.9.1:wma_prep:ti_wma_start;3.0;1.0;87.5684;129.716;3.0;1.0;64.5293250129808;131.30345810999222;1;1.0;1
libxml2:libxml2-py_prep:libxml_xmlTextReaderGetAttribute;14.0;3.0;713.529;93.3921;10.0;1.0;258.64703388096325;104.57970698430934;0;0.0;6
tmux:strlcpy_prep:strlcpy;20.0;8.0;550.0;87.8176;35.0;10.0;678.7248945230018;77.19823881355764;0;0.0;6
nettle-3.9.1:cmac_prep:nettle_cmac128_update;29.0;5.0;1190.85;78.4712;26.0;5.0;1117.8085603634836;80.5693839778913;0;0.0;7
transcoder-set:FIND_INDEX_OF_AN_EXTRA_ELEMENT_PRESENT_IN_ONE_SORTED_ARRAY_prep:min;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
diffutils-3.10:nanosleep_prep:rpl_nanosleep;32.0;7.0;1225.59;76.2669;27.0;6.0;807.99587955832;81.41574658418179;0;0.0;2
libxml2:xmlwriter_prep:xmlTextWriterWriteDTDAttlist;23.0;5.0;568.384;86.0725;24.0;5.0;550.0;85.5539529015854;0;0.0;3
findutils-4.9.0:pred_prep:pred_delete;41.0;10.0;1128.69;71.9903;14.0;4.0;325.4847266735473;97.24363046322662;1;6.0;3
transcoder-set:TAIL_RECURSION_prep:f_filled;1.0;1.0;30.0;153.084;4.0;1.0;44.97261104228487;128.52055231282995;0;0.0;1
gprolog-1.5.0:random_c_prep:Pl_Set_Seed_1;5.0;1.0;55.3509;123.826;3.0;1.0;43.18506523353571;133.3919083624626;0;0.0;1
transcoder-set:SUM_SERIES_0_6_0_06_0_006_0_0006_N_TERMS_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;83.76180828526729;129.94699971644644;1;1.0;1
make-4.4.1:variable_prep:lookup_variable_for_file;13.0;2.0;369.207;98.2488;14.0;2.0;302.6075250475963;98.0826005813567;1;4.0;3
libxml2:xmlunicode_prep:xmlUCSIsLatin1Supplement;4.0;2.0;95.1839;124.392;3.0;3.0;84.0;129.4722335695914;0;0.0;1
libxml2:xpath_prep:xmlXPathCastNodeSetToString;8.0;5.0;403.818;104.958;9.0;5.0;288.85263754543286;104.79219524957857;0;0.0;1
libxml2:libxml2-py_prep:libxml_xmlXPathStartsWithFunction;12.0;3.0;687.648;96.0815;15.0;4.0;534.7057766519961;93.54466018588349;0;0.0;5
transcoder-set:CHECK_WHETHER_GIVEN_NUMBER_EVEN_ODD_1_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
transcoder-set:CEILING_IN_A_SORTED_ARRAY_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
optipng-0.7.8:pngget_prep:png_get_x_offset_microns;7.0;1.0;101.579;115.218;5.0;1.0;70.30835464468075;122.58207451918727;0;0.0;2
gprolog-1.5.0:wam2ma_prep:BT_String_Lookup;14.0;4.0;376.519;96.4862;12.0;4.0;402.3650288398985;98.63824178898761;0;0.0;2
transcoder-set:NUMBER_OF_PAIRS_IN_AN_ARRAY_HAVING_SUM_EQUAL_TO_PRODUCT_prep:f_filled;1.0;1.0;44.9726;150.979;1.0;1.0;41.51317942364757;151.39474304287458;0;0.0;2
mtools-4.0.43:force_io_prep:force_write;4.0;1.0;127.438;123.104;3.0;1.0;112.0;128.43628679284214;0;0.0;3
libxml2:xmlIO_prep:xmlFileClose;13.0;6.0;451.792;96.2791;16.0;6.0;410.0;93.42004546928412;0;0.0;1
transcoder-set:PYTHAGOREAN_QUADRUPLE_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;140.55415752892034;127.25539796140148;0;0.0;2
heman:aabb3_prep:kmAABB3ContainsPoint;9.0;7.0;408.625;102.528;11.0;7.0;356.82591112926116;99.98240688214167;1;4.0;2
transcoder-set:SEARCH_AN_ELEMENT_IN_AN_ARRAY_WHERE_DIFFERENCE_BETWEEN_ADJACENT_ELEMENTS_IS_1_prep:len;1.0;1.0;121.114;145.827;5.0;1.0;71.69925001442311;122.4802083235625;1;1.0;1
libosip2-5.3.1:fsm_misc_prep:fsm_callmethod;9.0;2.0;336.885;104.682;10.0;2.0;296.3368407027819;103.64233822362205;1;1.0;4
binn-3.0:binn_prep:binn_list_map;5.0;1.0;169.917;117.993;5.0;1.0;273.9875151967087;115.50907660862049;0;0.0;3
patch-2.7.6:hash_prep:hash_get_entries;21.0;5.0;512.928;88.08;20.0;5.0;605.3272943230144;88.00913683908074;0;0.0;4
transcoder-set:K_TH_PRIME_FACTOR_GIVEN_NUMBER_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;184.47733175670794;125.84134264088652;0;0.0;2
gprolog-1.5.0:read_c_prep:Pl_Read_Token_1;5.0;1.0;120.0;119.802;3.0;1.0;60.94436251225965;131.60068186195994;0;0.0;0
rcs-5.10.1:rcsedit_prep:snapshotedit;7.0;2.0;199.705;111.473;7.0;2.0;168.55519570060713;112.35448659650737;0;0.0;2
uucp-1.07:proty_prep:fysendcmd;23.0;6.0;796.319;84.089;22.0;5.0;668.3509966828985;85.95008216128377;1;14.0;4
genann:example2_prep:main;43.0;5.0;2812.41;67.6212;19.0;4.0;488.0572587502534;90.1898383286351;1;1.0;0
transcoder-set:CHECK_IF_A_NUMBER_IS_POWER_OF_ANOTHER_NUMBER_1_prep:f_filled;1.0;1.0;36.5412;152.058;3.0;1.0;44.97261104228487;133.18100188654878;0;0.0;2
gprolog-1.5.0:if_no_fd_prep:Fd_Solver_Missing;5.0;1.0;43.1851;125.117;5.0;1.0;43.18506523353571;125.11653325745357;1;1.0;0
transcoder-set:MINIMUM_COST_FOR_ACQUIRING_ALL_COINS_WITH_K_EXTRA_COINS_ALLOWED_WITH_EVERY_COIN_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
libxml2:xpath_prep:xmlXPathCastToBoolean;28.0;9.0;609.506;81.6025;18.0;9.0;420.0;90.6966530234396;1;8.0;2
libxml2:parser_prep:xmlParseMemory;3.0;1.0;137.608;127.366;3.0;1.0;112.58797503894243;128.40905935836074;0;0.0;2
transcoder-set:SUM_FACTORS_NUMBER_1_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;98.09910819000814;129.1253938899138;0;0.0;1
transcoder-set:COUNT_DISTINCT_NON_NEGATIVE_PAIRS_X_Y_SATISFY_INEQUALITY_XX_YY_N_2_1_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;164.2332676057198;126.44578446407704;0;0.0;2
libosip2-5.3.1:nist_fsm_prep:osip_nist_timeout_j_event;6.0;1.0;220.921;113.675;8.0;1.0;194.4867642699313;109.67715364905862;1;4.0;2
libxml2:libxml2-py_prep:libxml_xmlTextReaderMoveToElement;13.0;3.0;655.39;95.0346;15.0;3.0;503.6588212837836;94.08571143802763;1;1.0;3
less-633:os_prep:percent_pos;5.0;1.0;188.87;117.444;4.0;1.0;162.51574464281416;121.84000193649123;0;0.0;2
transcoder-set:MINIMUM_STEPS_TO_DELETE_A_STRING_AFTER_REPEATED_DELETION_OF_PALINDROME_SUBSTRINGS_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
brotli-1.0.9:cluster_prep:BrotliHistogramReindexLiteral;2.0;13.0;2076.86;117.06;35.0;6.0;1058.121627166909;75.80925846417661;1;1.0;4
transcoder-set:SUM_OF_ALL_PROPER_DIVISORS_OF_A_NATURAL_NUMBER_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;83.76180828526729;129.94699971644644;1;1.0;1
less-633:output_prep:less_printf;54.0;11.0;1143.38;67.2314;54.0;11.0;1277.9792291985664;66.6526744581037;1;34.0;3
transcoder-set:K_TH_ELEMENT_TWO_SORTED_ARRAYS_prep:sort;1.0;1.0;110.361;146.31;3.0;1.0;144.94647495169912;127.09538533633435;0;0.0;2
libxml2:tree_prep:xmlSetCompressMode;6.0;3.0;138.974;115.625;10.0;3.0;140.0;107.31158089592809;0;0.0;2
gprolog-1.5.0:hash_prep:Pl_Hash_Next;26.0;4.0;762.703;82.7871;28.0;4.0;798.0209170615623;81.35118592855476;1;17.0;1
transcoder-set:BELL_NUMBERS_NUMBER_OF_WAYS_TO_PARTITION_A_SET_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;75.28421251514428;130.27187457489046;0;0.0;2
gprolog-1.5.0:os_interf_c_prep:Pl_Sleep_1;9.0;2.0;191.756;107.613;7.0;2.0;140.55415752892034;113.29917262312878;0;0.0;0
tar-1.34:create_prep:write_eot;10.0;1.0;250.362;104.749;8.0;1.0;329.7137894740054;106.93227716253449;2;1.0;1
transcoder-set:SUM_MATRIX_ELEMENT_ABSOLUTE_DIFFERENCE_ROW_COLUMN_NUMBERS_prep:min;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
dap-3.10:machdep_prep:dap_putdouble;50.0;10.0;2073.32;65.6133;25.0;5.0;824.7922427147189;82.78552769357107;1;2.0;2
mcsim-6.2.0:mh_prep:CloneMCVarsL;19.0;3.0;914.305;87.1556;14.0;2.0;518.0575847114416;95.28682196215007;1;5.0;4
libosip2-5.3.1:osip_transaction_prep:osip_transaction_get_your_instance;5.0;2.0;147.149;118.512;6.0;2.0;140.1816079436383;115.81021493434031;1;1.0;1
cpio-2.14:idcache_prep:getuidbyname;25.0;8.0;959.002;81.3116;53.0;5.0;1252.1425059631658;68.4416918877031;1;14.0;1
transcoder-set:SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE_prep:cmpfunc;1.0;1.0;128.0;145.539;3.0;1.0;77.70923408096293;130.33701563969998;1;1.0;2
transcoder-set:CHECK_WHETHER_GIVEN_NUMBER_EVEN_ODD_1_prep:len;1.0;1.0;121.114;145.827;3.0;1.0;112.58797503894243;128.40905935836074;0;0.0;1
tmux:tty_prep:tty_init;19.0;4.0;717.178;88.1884;22.0;4.0;718.9660693417711;85.80047859681738;1;10.0;4
mtools-4.0.43:direntry_prep:setEntryToPos;5.0;3.0;358.152;113.656;7.0;2.0;258.52418449776;110.13031150286125;1;1.0;2
json.h:allow_global_object_prep:json_extract_get_string_size;7.0;1.0;183.399;112.146;7.0;1.0;133.78294855911892;113.78591834631499;0;0.0;2
quadtree-0.1.0:node_prep:quadtree_node_isleaf;4.0;1.0;88.0;125.03;7.0;3.0;112.0;114.25006145456945;0;0.0;1
enscript-1.6.6:regex_prep:re_match_2;13.0;1.0;352.533;98.7191;6.0;1.0;238.4180500375001;113.2785632415434;1;2.0;8
tmux:window_prep:window_pane_find_right;37.0;15.0;1839.85;69.9625;19.0;3.0;393.4964606053333;91.5397137570338;1;6.0;3
transcoder-set:EQUILIBRIUM_INDEX_OF_AN_ARRAY_1_prep:f_gold;15.0;4.0;413.675;94.8792;16.0;4.0;417.0857006267241;93.79094576729325;0;0.0;5
gprolog-1.5.0:oper_supp_prep:Pl_Sqrt_Dn;15.0;3.0;248.796;97.7531;16.0;4.0;255.41209043760983;96.34109563486938;0;0.0;1
libxml2:tree_prep:xmlNodeSetSpacePreserve;20.0;6.0;754.251;86.6354;26.0;6.0;680.4091045864966;82.92082602742698;1;10.0;3
json.h:allow_json5_prep:json_parse_array;57.0;9.0;2088.0;63.684;16.0;2.0;807.1030590973526;90.81811559362167;2;1.0;2
tar-1.34:wordsplit_prep:wordsplit_strerror;9.0;3.0;204.33;107.052;10.0;3.0;208.0838499786226;105.25082765199569;0;0.0;1
uucp-1.07:failed_prep:zsysdep_save_failed_file;14.0;2.0;385.436;96.8245;9.0;2.0;377.40452510528877;104.09171020717541;0;0.0;2
libxml2:xmlschemas_prep:xmlSchemaValidateDoc;17.0;4.0;696.126;90.1452;15.0;4.0;505.2300234932675;93.83951489043591;1;7.0;2
less-633:command_prep:in_mca;4.0;2.0;68.5324;126.1;5.0;3.0;82.0447025077789;121.31933171203389;1;4.0;0
json.h:allow_unquoted_keys_prep:json_skip_whitespace;35.0;11.0;776.845;76.2661;34.0;9.0;768.2068890288012;77.25385226636391;0;0.0;2
transcoder-set:COUNT_DERANGEMENTS_PERMUTATION_SUCH_THAT_NO_ELEMENT_APPEARS_IN_ITS_ORIGINAL_POSITION_1_prep:cmpfunc;1.0;1.0;128.0;145.539;3.0;1.0;77.70923408096293;130.33701563969998;1;1.0;2
enscript-1.6.6:lex_prep:yyget_lineno;4.0;1.0;33.2193;130.096;3.0;1.0;27.0;135.83412922035413;0;0.0;0
binn-3.0:binn_prep:binn_list_add;4.0;2.0;226.178;119.891;6.0;2.0;320.426077094456;111.5113082729624;0;0.0;4
transcoder-set:FRIENDS_PAIRING_PROBLEM_2_prep:main;14.0;3.0;551.828;94.7284;12.0;3.0;375.2635575392197;99.23084355752883;0;0.0;2
transcoder-set:PRIMALITY_TEST_SET_1_INTRODUCTION_AND_SCHOOL_METHOD_1_prep:f_gold;9.0;8.0;404.238;102.355;11.0;8.0;396.33570483095;99.20633630435461;0;0.0;2
transcoder-set:PROGRAM_FOR_FACTORIAL_OF_A_NUMBER_2_prep:sort;1.0;1.0;110.361;146.31;5.0;1.0;188.86964917948671;117.44360894934448;1;1.0;2
tmux:server_prep:server_is_marked;11.0;7.0;451.242;98.7617;14.0;7.0;258.64703388096325;97.74885675104568;1;5.0;3
libxml2:xmlregexp_prep:xmlRegexpPrint;28.0;6.0;1280.15;78.4337;15.0;3.0;629.7634947895461;92.92379615434527;1;9.0;2
transcoder-set:MINIMUM_ROTATIONS_UNLOCK_CIRCULAR_LOCK_prep:f_filled;1.0;1.0;34.8692;152.302;4.0;1.0;44.97261104228487;128.52055231282995;0;0.0;2
cflow-1.7:parser_prep:parse_declaration;9.0;2.0;164.233;108.418;10.0;2.0;144.4295354570819;107.37960442095293;1;1.0;2
tmux:grid-view_prep:grid_view_scroll_region_up;19.0;4.0;743.746;87.9993;18.0;4.0;605.0;89.94878954032178;1;12.0;4
transcoder-set:COUNT_NUMBER_WAYS_TILE_FLOOR_SIZE_N_X_M_USING_1_X_M_SIZE_TILES_prep:cmpfunc;1.0;1.0;128.0;145.539;3.0;1.0;77.70923408096293;130.33701563969998;1;1.0;2
mtools-4.0.43:privileges_prep:reclaim_privs;8.0;2.0;112.0;112.317;10.0;2.0;118.53642239625984;108.40697606171328;1;5.0;0
cflow-1.7:depmap_prep:depmap_set;6.0;1.0;307.671;111.953;4.0;1.0;281.76289771739914;118.97848851884322;1;1.0;2
grep-3.11:imaxtostr_prep:imaxtostr;20.0;4.0;862.566;86.3976;26.0;6.0;965.8751263369734;81.09905638736973;1;21.0;2
libxml2:xmlunicode_prep:xmlUCSIsTamil;4.0;2.0;95.1839;124.392;3.0;2.0;74.00879436282185;130.360724493381;0;0.0;1
transcoder-set:GIVEN_A_SORTED_AND_ROTATED_ARRAY_FIND_IF_THERE_IS_A_PAIR_WITH_A_GIVEN_SUM_prep:main;25.0;3.0;5977.5;72.9463;5.0;1.0;1424.1654376838949;106.93813124903025;0;0.0;3
binn-3.0:binn_prep:binn_object_read;7.0;4.0;382.737;107.63;13.0;4.0;479.2174413390531;96.43261730592232;0;0.0;5
gprolog-1.5.0:obj_chain_prep:Pl_Find_Linked_Objects;23.0;7.0;730.718;84.3061;26.0;7.0;572.0752357248548;83.59262941271908;0;0.0;0
libosip2-5.3.1:port_sema_prep:osip_sem_wait;6.0;2.0;187.296;114.304;7.0;2.0;136.16184010614157;113.46426585436458;1;1.0;1
transcoder-set:HEXAGONAL_NUMBER_prep:cmpfunc;1.0;1.0;128.0;145.539;3.0;1.0;77.70923408096293;130.33701563969998;1;1.0;2
libxml2:libxml2-py_prep:libxml_xmlValidateQName;12.0;2.0;445.0;98.5745;15.0;2.0;448.95107662290235;94.9136343526591;0;0.0;6
json.h:allow_leading_plus_sign_prep:json_write_pretty_get_value_size;31.0;8.0;855.407;78.4212;14.0;7.0;529.6613825326376;94.0216341725357;1;6.0;5
lodepng:lodepng_prep:lodepng_compute_color_stats;151.0;91.0;9501.22;21.1624;18.0;5.0;300.0;93.3663086538699;1;6.0;4
json.h:allow_global_object_prep:utest_run_allow_global_object_read_write_minified_read;7.0;1.0;275.783;110.024;9.0;1.0;273.9875151967087;105.98693263720615;1;4.0;3
tmux:tty_prep:tty_margin_off;5.0;1.0;94.0116;121.071;3.0;1.0;92.0;129.4591803229216;0;0.0;1
nettle-3.9.1:testutils_prep:print_hex;21.0;4.0;396.822;89.6446;15.0;5.0;365.0;95.30012050351525;1;9.0;2
gawk-5.2.2:builtin_prep:sanitize_exit_status;14.0;4.0;555.0;94.4686;13.0;4.0;426.89948181794114;97.0337677934466;0;0.0;2
gawk-5.2.2:debug_prep:initialize_pager;16.0;6.0;420.0;93.2947;18.0;6.0;360.0;92.18823655854133;1;11.0;1
json-c:json_tokener_prep:json_tokener_parse_verbose;22.0;4.0;610.051;86.6547;19.0;4.0;522.1624251456735;89.83859930392292;2;3.0;2
libxml2:encoding_prep:xmlInitCharEncodingHandlers;4.0;1.0;33.0;130.13;3.0;1.0;22.458839376460833;136.79172270480979;0;0.0;0
gawk-5.2.2:gawkmisc_prep:os_maybe_set_errno;4.0;1.0;18.0947;133.255;3.0;1.0;22.458839376460833;136.79172270480979;0;0.0;0
tar-1.34:getopt1_prep:rpl_getopt_long_only;8.0;1.0;235.225;108.688;3.0;1.0;228.40050598449557;124.73075731933662;0;0.0;5
gprolog-1.5.0:arith_inl_c_prep:Pl_Fct_Abs;5.0;2.0;216.096;116.513;7.0;2.0;101.57915548582149;114.98789615722032;0;0.0;0
rcs-5.10.1:b-excwho_prep:caller_login_p;5.0;1.0;132.0;119.307;3.0;1.0;78.13781191217038;130.30841567072397;1;1.0;1
transcoder-set:COUNT_POSSIBLE_PATHS_TOP_LEFT_BOTTOM_RIGHT_NXM_MATRIX_3_prep:main;15.0;3.0;790.14;91.7441;13.0;3.0;673.765181293825;94.89083580571304;0;0.0;3
transcoder-set:DYNAMIC_PROGRAMMING_SET_36_CUT_A_ROPE_TO_MAXIMIZE_PRODUCT_1_prep:f_filled;1.0;1.0;22.4588;154.589;3.0;1.0;31.69925001442312;134.9997572104644;0;0.0;1
libxml2:parser_prep:xmlParseAttValue;5.0;3.0;328.467;114.106;6.0;3.0;194.4867642699313;113.87760322277745;0;0.0;1
dap-3.10:sbstrans_prep:putlines;13.0;4.0;355.744;97.9819;16.0;4.0;406.24409745172375;93.92790083793385;1;10.0;3
transcoder-set:EQUILIBRIUM_INDEX_OF_AN_ARRAY_prep:f_gold;18.0;5.0;485.543;90.8626;25.0;5.0;549.9157904529432;84.89343281430341;0;0.0;3
transcoder-set:SUM_BINOMIAL_COEFFICIENTS_prep:main;14.0;3.0;548.159;94.7631;14.0;3.0;429.1037751197119;96.03643755368432;1;1.0;2
libosip2-5.3.1:osip_parser_cfg_prep:__osip_message_is_known_header;12.0;3.0;394.955;98.9649;9.0;3.0;312.7524354002241;104.83881977804079;0;0.0;2
tmux:environ_prep:environ_next;5.0;1.0;71.6993;122.48;3.0;1.0;55.35090589819676;132.10127718970193;1;1.0;1
json.h:allow_leading_or_trailing_decimal_point_prep:json_write_minified_get_value_size;28.0;8.0;726.104;80.9223;13.0;7.0;435.0;96.24602104746191;1;7.0;2
optipng-0.7.8:pngwrite_prep:png_write_image;18.0;4.0;485.0;91.0984;22.0;4.0;485.0;87.84753802272039;0;0.0;4
transcoder-set:CHECK_LARGE_NUMBER_DIVISIBLE_9_NOT_prep:min;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
findutils-4.9.0:pred_prep:pred_fls;10.0;1.0;338.533;103.18;5.0;1.0;355.0;114.16209331329543;0;0.0;3
libxml2:buf_prep:xmlBufferCreateSize;25.0;6.0;964.305;81.7429;24.0;5.0;753.037839178805;83.92012746395503;1;13.0;2
libxml2:valid_prep:xmlNewElementContent;4.0;1.0;129.268;123.03;3.0;1.0;82.0447025077789;130.05470681704293;0;0.0;1
tmux:strlcat_prep:strlcat;23.0;6.0;640.638;85.2202;26.0;6.0;800.1681506434147;82.0777622358462;0;0.0;6
transcoder-set:COUNT_NUMBER_OF_WAYS_TO_COVER_A_DISTANCE_1_prep:main;14.0;3.0;551.828;94.7284;11.0;3.0;403.2541501125003;100.26634813587432;1;1.0;2
libxml2:libxml2-py_prep:libxml_xmlXPathParseName;13.0;3.0;661.239;94.9884;22.0;4.0;566.1933293917699;87.04264718112381;0;0.0;2
gprolog-1.5.0:wam2ma_prep:F_get_nil;7.0;1.0;282.026;109.908;7.0;1.0;252.1729375396636;110.4896570017564;1;1.0;2
gprolog-1.5.0:pl_config_prep:Read_Identifier;22.0;7.0;1071.51;83.0356;29.0;9.0;1224.0560549707786;77.40819620966346;0;0.0;6
libxml2:libxml2-py_prep:libxml_xmlParseCharRef;15.0;4.0;786.808;91.5361;19.0;3.0;375.0;91.79007320245752;1;2.0;2
libxml2:valid_prep:xmlValidateNotationDecl;6.0;1.0;181.521;114.696;4.0;1.0;100.07820003461549;124.36108157005509;0;0.0;4
tmux:utf8_prep:utf8_tocstr;16.0;2.0;539.75;92.9103;17.0;2.0;613.3613244510649;91.26338199364466;0;0.0;4
tar-1.34:misc_prep:xpipe;6.0;2.0;131.77;116.132;9.0;2.0;218.26124091941205;106.9393598166236;1;2.0;1
transcoder-set:SUBSET_SUM_DIVISIBLE_M_prep:main;25.0;3.0;4804.22;74.0825;6.0;1.0;2316.0;101.4559930373025;0;0.0;4
tulipindicators-0.9.1:tiamalgamation_prep:tc_long_legged_doji;5.0;12.0;3364.98;99.937;55.0;11.0;3535.468472666467;61.06407671229306;0;0.0;7
enscript-1.6.6:xalloc_prep:xstrdup;9.0;1.0;158.457;108.834;5.0;1.0;129.65784284662087;119.39963100500199;0;0.0;1
libosip2-5.3.1:osip_authorization_prep:osip_authorization_get_response;3.0;1.0;55.5066;132.087;3.0;1.0;55.35090589819676;132.10127718970193;1;1.0;1
transcoder-set:EFFICIENT_WAY_CHECK_WHETHER_N_TH_FIBONACCI_NUMBER_MULTIPLE_10_prep:min;1.0;2.0;83.7618;147.515;3.0;2.0;71.69925001442311;130.5255834285715;0;0.0;2
tar-1.34:openat-die_prep:openat_save_fail;7.0;1.0;100.0;115.299;7.0;1.0;158.32466846199546;112.9100870858015;1;2.0;1
json.h:allow_no_commas_prep:json_write_pretty_array;41.0;12.0;1631.08;69.6157;63.0;12.0;1960.591555389694;61.70000952501364;1;37.0;6
libxml2:libxml2-py_prep:libxml_xmlUCSIsTagbanwa;13.0;3.0;518.058;96.2574;14.0;3.0;439.44362512259653;95.91262218047697;0;0.0;3
screen-4.9.0:layer_prep:LayProcessMouse;9.0;3.0;444.614;103.009;11.0;3.0;421.99259122233263;100.03016024147547;1;6.0;2
libxml2:xmlwriter_prep:xmlTextWriterWriteAttribute;21.0;4.0;471.121;88.7521;22.0;4.0;427.85458806312676;88.49943862583521;1;12.0;4
gawk-5.2.2:profile_prep:pp_string_fp;18.0;4.0;667.431;89.4381;16.0;4.0;627.9875151967088;91.66295721246063;0;0.0;6
tulipindicators-0.9.1:buffer_prep:ti_buffer_free;3.0;1.0;48.432;132.796;3.0;1.0;57.3594000115385;131.9159298954054;0;0.0;1
transcoder-set:FIND_MAXIMUM_PRODUCT_OF_A_TRIPLET_IN_ARRAY_prep:main;25.0;3.0;4227.43;74.7476;17.0;1.0;2367.964527595119;84.46905654313619;0;0.0;3
libxml2:libxml2-py_prep:libxml_xmlCreateMemoryParserCtxt;13.0;2.0;483.309;96.8484;16.0;2.0;559.0918488470013;92.7272311016158;0;0.0;6
transcoder-set:COUNT_STRINGS_WITH_CONSECUTIVE_1S_prep:max;1.0;2.0;83.7618;147.515;3.0;2.0;75.28421251514428;130.27187457489046;0;0.0;2
hello-2.12.1:version-etc_prep:version_etc_va;15.0;3.0;470.463;94.4403;16.0;3.0;545.7844613981329;92.62249717970876;1;7.0;6
transcoder-set:NUMBER_SUBSTRINGS_STRING_prep:cmpfunc;1.0;1.0;128.0;145.539;3.0;1.0;77.70923408096293;130.33701563969998;1;1.0;2
libxml2:uri_prep:xmlCanonicPath;13.0;3.0;441.841;97.0849;12.0;3.0;290.04813763197154;100.57026838802753;0;0.0;1
gprolog-1.5.0:terminal_prep:Pl_LE_Close_Terminal;8.0;3.0;145.947;110.71;10.0;3.0;148.67746297052548;106.99886922921202;1;4.0;0
